datetime;15;16.11111111;17.22222222;18.33333333;19.44444444;20.55555556;21.66666667;22.77777778;23.88888889;25
01.07.17 20:00;7575197;7574089;7283902;7301031;7354053;7414001;7715153;7771273;7771273;7797558
01.07.17 21:00;7575197;7574089;7283902;7301031;7354053;7414001;7715153;7771273;7771273;7797558
01.07.17 22:00;7575197;7574089;7283902;7301031;7354053;7414001;7715153;7771273;7771273;7797558
01.07.17 23:00;9532910;9581668;9603898;9627219;9659073;9748741;9776162;9830551;9830551;9853980
01.08.17 00:00;13229275;14682413;14265088;13613922;13737388;13737388;16634015;14990985;13568799;14002984
01.08.17 01:00;13260856;14682413;14265088;13613922;13737388;13737388;16634015;14990985;13568799;14002984
01.08.17 02:00;13221430;14507303;14096538;13445372;13568838;13568838;15511467;14990985;13568799;14002984
01.08.17 03:00;13229275;14682413;14265088;13613922;13737388;13737388;16634015;14990985;13568799;14002984
01.08.17 04:00;13260856;14682413;14265088;13655455;13778921;13778921;16634015;14990985;13568799;14002984
01.08.17 05:00;13756934;13847554;13001782;12392149;12527219;12527219;17074699;15430992;14008806;14442991
01.08.17 06:00;22288350;22827540;22568378;23051890;23937450;23304890;24739780;23115500;18420400;18854585
01.08.17 07:00;20730426;22870230;22944430;23236120;23266090;22997840;24511790;22887510;18323610;18983448
01.08.17 08:00;12483143;13549710;13265546;13743660;14344020;14034180;14953580;13367140;12112720;11956715
01.08.17 09:00;11095101;11145490;11158737;11192901;11201281;11249431;11362167;11361387;11362257;11362257
01.08.17 10:00;12556858;12607247;12609384;12673188;12681568;12738508;12780698;12779918;12779918;12779918
01.08.17 11:00;12592908;12674027;12675384;12750118;12758498;12806648;12856658;12853868;12853868;12828458
01.08.17 12:00;10927169;11009754;11017876;11081442;11130136;11170534;11193404;11193854;11203314;11141214
01.08.17 13:00;6101003;6099897;5802694;5833498;5856509;6322878;6594806;6939712;6939712;6967487
01.08.17 14:00;3988342;3988342;3545124;3560175;3579767;3603610;3889096;4212388;4212388;4207062
01.08.17 15:00;6571856;6597099;6619269;6625421;6637627;6663776;6667541;6681817;6681817;6676491
01.08.17 16:00;8876654;8873392;8889509;8935733;8947939;8961297;8980177;9011957;9010409;9023131
01.08.17 17:00;14063560;14061120;14120800;14134980;14140480;14146320;14153350;14151860;14151860;14189980
01.08.17 18:00;14063560;14061120;14120800;14134980;14140480;14146320;14153350;14151860;14151860;14189980
01.08.17 19:00;14063560;14061120;14120800;14134980;14140480;14146320;14153350;14151860;14151860;14189980
01.08.17 20:00;14286450;14284010;14348680;14343360;14409000;14414840;14430550;14456670;14466180;14504300
01.08.17 21:00;14822590;14820920;14842080;14861230;14948590;14865880;14994230;15023580;15034020;15034020
01.08.17 22:00;14286450;14284010;14348680;14343360;14409000;14414840;14430550;14456670;14466180;14504300
01.08.17 23:00;14822590;14820920;14842080;14861230;14948590;14865880;14994230;15023580;15034020;15034020
01.09.17 00:00;14746909;14914409;14109016;13296230;13518370;13518370;18143820;16426370;15118204;15438369
01.09.17 01:00;13260856;14507303;14096538;13445372;13568838;13568838;16307255;14990985;13682819;14002984
01.09.17 02:00;13260856;14507303;14096538;13445372;13568838;13568838;16307255;14990985;13568799;14002984
01.09.17 03:00;13260856;14507303;14096538;13445372;13568838;13568838;16307255;14990985;13568799;14002984
01.09.17 04:00;13260856;14507303;14096538;13486905;13610371;13610371;16307255;14990985;13568799;14002984
01.09.17 05:00;13977823;15204390;14779865;13818562;13953632;13953632;17035076;15333569;14025403;14345568
01.09.17 06:00;17880006;19761713;19810523;19952873;20063113;19868423;20777073;20718912;18009891;18330056
01.09.17 07:00;20730426;22735650;22809850;23101540;23070910;22865400;24185030;22887510;18437630;18983448
01.09.17 08:00;12818267;13006755;13041115;13043575;13094095;13097705;15709240;14447580;13192856;13253215
01.09.17 09:00;9780141;9822705;9830613;9860756;9888502;9911112;9887758;9976274;9974584;9975423
01.09.17 10:00;6717823;6740245;6741019;6756709;6749070;6768353;6741237;6849133;6849133;6862601
01.09.17 11:00;6004598;6027020;6031036;5945265;5951554;5970994;5943878;6034056;6034056;6041121
01.09.17 12:00;6004598;6027020;6031036;5945265;5951554;5970994;5943878;6034056;6034056;6041121
01.09.17 13:00;5504617;5527039;5235036;5250726;5266098;5619435;5877805;6269668;6269668;6276733
01.09.17 14:00;4164234;4164234;3742643;3742643;3754596;3900370;4185856;4534505;4534505;4529179
